created_at,reply_to_status_id,quoted_created_at,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,quoted_verified,retweet_verified,protected,verified,account_lang,profile_background_url,user_id,status_id,screen_name,text,source,ext_media_type,lang,quoted_status_id,quoted_text,quoted_source,quoted_user_id,quoted_screen_name,quoted_name,quoted_location,quoted_description,retweet_status_id,retweet_text,retweet_source,retweet_user_id,retweet_screen_name,retweet_name,retweet_location,retweet_description,place_url,place_name,place_full_name,place_type,country,country_code,status_url,name,location,description,url,profile_url,profile_expanded_url,profile_banner_url,profile_image_url,display_text_width,favorite_count,retweet_count,quote_count,reply_count,quoted_favorite_count,quoted_retweet_count,quoted_followers_count,quoted_friends_count,quoted_statuses_count,retweet_favorite_count,retweet_retweet_count,retweet_followers_count,retweet_friends_count,retweet_statuses_count,followers_count,friends_count,listed_count,statuses_count,favourites_count
2020-04-28T05:47:21Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1255010693855707137,tidyverse,"Just ran into Ismay and Kim's ""Statistical Inference via Data Science: A ModernDive into R and the tidyverse."" Wow--this looks like a great learning resource! https://t.co/Ynp1jvdycn

#rstats #tidyverse",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1253382181369581568,"Just ran into Ismay and Kim's ""Statistical Inference via Data Science: A ModernDive into R and the tidyverse."" Wow--this looks like a great learning resource! https://t.co/Ynp1jvdycn

#rstats #tidyverse",Twitter Web App,970129891147632641,SolomonKurz,Solomon Kurz,"Waco, TX",Clinical psychology researcher | applied statistics geek,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1255010693855707137,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,7,NA,NA,NA,NA,NA,NA,NA,46,7,2813,500,4078,3311,9,69,295,47
2020-04-27T19:41:29Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1254858223401799688,tidyverse,"A big change in the upcoming dplyr 1.0.0 is the use of vctrs under the hood. Learn why it's important, how to interpret new errors, and major changes from CRAN dplyr in https://t.co/LC4vIEKM9L  #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1254759112019185664,"A big change in the upcoming dplyr 1.0.0 is the use of vctrs under the hood. Learn why it's important, how to interpret new errors, and major changes from CRAN dplyr in https://t.co/LC4vIEKM9L  #rstats",Twitter Web App,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1254858223401799688,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,139,0,96,NA,NA,NA,NA,NA,NA,NA,394,96,120328,270,40856,3311,9,69,295,47
2020-04-24T18:52:58Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1253758850685112320,tidyverse,"R 4.0.0 ""Arbor Day"" (source version) has been released",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1253585277949489152,"R 4.0.0 ""Arbor Day"" (source version) has been released",Twitter Web App,2187923560,pdalgd,Peter Dalgaard,"Copenhagen, Denmark","Professor of Statistics, Copenhagen Business School since 2010. Nearly 25 years at Biostatistics, University of Copenhagen. #rstats Core Team.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1253758850685112320,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,66,0,273,NA,NA,NA,NA,NA,NA,NA,794,273,1774,95,7102,3311,9,69,295,47
2020-04-19T21:46:11Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1251990502183927814,tidyverse,"New dplyr - 7 things to know:
1) Built in tidyselect 
2) relocate() 
3) Superpowered summarise() 
4) colwise using across() 
5) new rowwise() grammar 
6) easy modeling inside dataframes 
7) nest_by()  
https://t.co/1Ueee4TSRj #rstats #tidyverse #datascience #r4ds",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1250404270027026432,"New dplyr - 7 things to know:
1) Built in tidyselect 
2) relocate() 
3) Superpowered summarise() 
4) colwise using across() 
5) new rowwise() grammar 
6) easy modeling inside dataframes 
7) nest_by()  
https://t.co/1Ueee4TSRj #rstats #tidyverse #datascience #r4ds",Twitter Web Client,732174947548864512,dr_keithmcnulty,Keith McNulty,Winchester,"Pure Mathematician, Psychometrician, Data Scientist, Mad Men Fanatic, Recorder Player. Tweets personal. #DataScience #IOPsych #Analytics #rstats #python",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1251990502183927814,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,190,NA,NA,NA,NA,NA,NA,NA,633,190,2591,15,910,3311,9,69,295,47
2020-04-07T16:53:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1247568273266429955,tidyverse,"Excited about the very friendly dplyr::across() function  in dplyr 1.0.0 🔥🤩 Thank you @romain_francois @hadleywickham &amp; other contributors for this new jewel 💎 

https://t.co/0sZf3tyH4B

#rstats https://t.co/vELx0IDg38",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1247188988672143360,"Excited about the very friendly dplyr::across() function  in dplyr 1.0.0 🔥🤩 Thank you @romain_francois @hadleywickham &amp; other contributors for this new jewel 💎 

https://t.co/0sZf3tyH4B

#rstats https://t.co/vELx0IDg38",Twitter Web App,973955318987210752,allison_horst,Allison Horst,Chumash & Paiute land,Assistant teaching professor (environmental data science) @brenucsb @ucsantabarbara. PhD EnvSci. She/her. Opinions my own.,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1247568273266429955,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,143,0,157,NA,NA,NA,NA,NA,NA,NA,724,157,19035,2846,3130,3311,9,69,295,47
2020-04-05T06:29:43Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1246686438252515329,tidyverse,"If you miss ddply() or do(), here's a #tidyverse function of the day:

Since 0.8.0 dplyr offers group_modify, which performs a tibble-&gt;tibble operation within each group. Plays well (for example) with broom! 🧹📦

https://t.co/RYP95Noe7P #rstats https://t.co/EBaeeiO9VB",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1246218513431310338,"If you miss ddply() or do(), here's a #tidyverse function of the day:

Since 0.8.0 dplyr offers group_modify, which performs a tibble-&gt;tibble operation within each group. Plays well (for example) with broom! 🧹📦

https://t.co/RYP95Noe7P #rstats https://t.co/EBaeeiO9VB",Twitter Web Client,46245868,drob,David Robinson,"New York, NY",Principal Data Scientist at @heap.  #rstats fan/evangelist. Dad. He/him,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1246686438252515329,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,37,NA,NA,NA,NA,NA,NA,NA,251,37,49318,670,12544,3311,9,69,295,47
2020-03-20T18:59:16Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1241076860680798209,tidyverse,"In the upcoming dplyr 1.0.0, summarise() expressions can return multiple rows and columns! Learn more in https://t.co/AzPkSjDwal and stay tuned for more posts on more new features. #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1241023225460555786,"In the upcoming dplyr 1.0.0, summarise() expressions can return multiple rows and columns! Learn more in https://t.co/AzPkSjDwal and stay tuned for more posts on more new features. #rstats",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1241076860680798209,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,175,NA,NA,NA,NA,NA,NA,NA,779,175,120328,270,40856,3311,9,69,295,47
2020-03-10T10:08:59Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1237319532886319104,tidyverse,"dplyr 1.0.0 is coming soon 🥳 Learn more about what's changing, how our lifecycle model works, and how you can help at https://t.co/8fZ3Y7P9r8 then stay tuned for more blog posts about specific features #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1237126451473854464,"dplyr 1.0.0 is coming soon 🥳 Learn more about what's changing, how our lifecycle model works, and how you can help at https://t.co/8fZ3Y7P9r8 then stay tuned for more blog posts about specific features #rstats",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1237319532886319104,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,385,NA,NA,NA,NA,NA,NA,NA,1551,385,120328,270,40856,3311,9,69,295,47
2020-03-05T21:05:59Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1235672933491765252,tidyverse,I am thrilled to announce that #ggplot2 v3.3.0 has landed on CRAN. This release is filled to the brim with new features that you can read more about here #rstats https://t.co/P5aJQcY54C,Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1235609065918734337,I am thrilled to announce that #ggplot2 v3.3.0 has landed on CRAN. This release is filled to the brim with new features that you can read more about here #rstats https://t.co/P5aJQcY54C,Twitter Web App,611597719,thomasp85,Thomas Lin Pedersen,"København, Danmark","Visualisation and graphics @rstudio. 

Classic Generative Art Weirdo using 🖤 and R 
Prints: https://t.co/XkCpK7iYTk
NFTs: https://t.co/V7027GD9af

he/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1235672933491765252,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,729,NA,NA,NA,NA,NA,NA,NA,2359,729,26100,237,23479,3311,9,69,295,47
2020-03-03T06:38:39Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1234729884171239425,tidyverse,"🏊 diving into some of dplyr's newer grouping functions #TwoFunctionsMostDays

💃 dplyr::group_split() splits a grouped df into a list
😽 dplyr::group_map() takes a grouped df, splits it into a list, and applies a function to that list, purrr style!

💻 https://t.co/haYE4TiMDJ https://t.co/VJdI8tDilO",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1234604638122520578,"🏊 diving into some of dplyr's newer grouping functions #TwoFunctionsMostDays

💃 dplyr::group_split() splits a grouped df into a list
😽 dplyr::group_map() takes a grouped df, splits it into a list, and applies a function to that list, purrr style!

💻 https://t.co/haYE4TiMDJ https://t.co/VJdI8tDilO",Twitter Web App,4187716153,sharlagelfand,Sharla Gelfand,"Toronto, Ontario",#rstats. they/she 🌈👩‍💻,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1234729884171239425,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,46,NA,NA,NA,NA,NA,NA,NA,281,46,8137,318,10336,3311,9,69,295,47
2020-03-01T12:33:35Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1234094430912733189,tidyverse,"Are you an academic teaching #rstats &amp; stats who needs some air cover on why it's ok to teach R using the Tidyverse? @DTDusty and I have an article out in The Australian Economic Review about teaching econometrics using R &amp; the Tidyverse &amp; other add ins.

https://t.co/WgNPJdly7F",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1233394224957181952,"Are you an academic teaching #rstats &amp; stats who needs some air cover on why it's ok to teach R using the Tidyverse? @DTDusty and I have an article out in The Australian Economic Review about teaching econometrics using R &amp; the Tidyverse &amp; other add ins.

https://t.co/WgNPJdly7F",Twitter Web App,43186378,CMastication,JD Long,"Richmond VA, Raleigh NC","Ag economist, quant, stochastic modeler, and cocktail party host. Avid user of Py, R, AWS and colorful metaphors. Coauthor of O’Reilly’s @r_cookbook",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1234094430912733189,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,144,0,92,NA,NA,NA,NA,NA,NA,NA,389,92,14029,8036,54530,3311,9,69,295,47
2020-03-01T12:28:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1234093233124323331,tidyverse,"Planning to release #rstats tibble package version 3.0.0 on March 18. This is a major release, now using vctrs internally. We made a few breaking changes, aiming for safer code in the longer run. Please let us know about unexpected breakages. Change log: https://t.co/NULAIph953",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1233884645508468738,"Planning to release #rstats tibble package version 3.0.0 on March 18. This is a major release, now using vctrs internally. We made a few breaking changes, aiming for safer code in the longer run. Please let us know about unexpected breakages. Change log: https://t.co/NULAIph953",Twitter Web App,3354999513,krlmlr,Kirill Müller,"Zurich, Switzerland","Clean code, tidy data: Working on and with #rstats, co-founder of @cynkra_com.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1234093233124323331,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,44,NA,NA,NA,NA,NA,NA,NA,223,44,3322,388,2313,3311,9,69,295,47
2020-02-11T06:13:09Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1227113323981889536,tidyverse,"I'm thrilled to finally announce that {slider} is officially on CRAN! 🎉

{slider} is a #rstats 📦 for extending the idea of {purrr} to rolling windows, allowing you to compute moving averages, rolling regressions, or any other custom window function!

https://t.co/e9YvzHfX6T",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1226866919304781825,"I'm thrilled to finally announce that {slider} is officially on CRAN! 🎉

{slider} is a #rstats 📦 for extending the idea of {purrr} to rolling windows, allowing you to compute moving averages, rolling regressions, or any other custom window function!

https://t.co/e9YvzHfX6T",Twitter Web App,240051701,dvaughan32,Davis Vaughan,"Charlotte, NC",R / Software Engineer / @rstudio / #rstats / https://t.co/DiYcP2DhhD,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1227113323981889536,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,139,0,177,NA,NA,NA,NA,NA,NA,NA,850,177,4420,267,5765,3311,9,69,295,47
2020-02-05T04:40:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1224915760105054208,tidyverse,"If you want to quickly up-level your #rstats tidyverse game, I highly recommend watching @drob's ""Ten Tremendous Tricks in the Tidyverse"" talk. Each trick is demonstrated with examples from his code in his #tidytuesday screencasts. 

https://t.co/uIS1tZW8jL https://t.co/ix0Buzopze",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1224449740579856384,"If you want to quickly up-level your #rstats tidyverse game, I highly recommend watching @drob's ""Ten Tremendous Tricks in the Tidyverse"" talk. Each trick is demonstrated with examples from his code in his #tidytuesday screencasts. 

https://t.co/uIS1tZW8jL https://t.co/ix0Buzopze",Twitter Web App,597868047,robinson_es,Emily Robinson,"Park City, Utah","Senior data scientist @WarbyParker. She/her. Author of the book Build a Career in Data Science, available at https://t.co/9FwNDr2IO7, & podcast https://t.co/XgJF6Xjo5G",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1224915760105054208,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,215,NA,NA,NA,NA,NA,NA,NA,1045,215,25735,384,6357,3311,9,69,295,47
2020-02-02T06:17:50Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1223853009215655936,tidyverse,"Slides from my #rstudioconf talk about queryparser, tidyquery, and all things SQL ⇄ dplyr! I'll share the recording when it's up #rstats https://t.co/2WonTTSbjN",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1223106300575244288,"Slides from my #rstudioconf talk about queryparser, tidyquery, and all things SQL ⇄ dplyr! I'll share the recording when it's up #rstats https://t.co/2WonTTSbjN",Twitter Web App,23278024,ianmcook,Ian Cook,"Chapel Hill, NC",@ApacheArrow dev | director of devrel at @ursacomputing | instructor @coursera https://t.co/7PhWz0jB0G | #rstats pkg dev https://t.co/YFoSDKbkV2 | he/him,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1223853009215655936,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,191,NA,NA,NA,NA,NA,NA,NA,779,191,686,453,616,3311,9,69,295,47
2020-02-01T06:28:57Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1223493421362446336,tidyverse,"Over 60 PRs merged into #rstats packages 📦 at #TidyDevDay today! 

People of all experience levels took on tasks including improvements to docs 📄, bug fixes 🐛, and more. https://t.co/dyJCHkKXax",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1223408797378416640,"Over 60 PRs merged into #rstats packages 📦 at #TidyDevDay today! 

People of all experience levels took on tasks including improvements to docs 📄, bug fixes 🐛, and more. https://t.co/dyJCHkKXax",Twitter for iPhone,13074042,juliasilge,Julia Silge,"Salt Lake City, UT","Data science and modeling at @rstudio, #rstats, text analysis, parenthood ✨📊✨ she/her",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1223493421362446336,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,139,0,13,NA,NA,NA,NA,NA,NA,NA,72,13,38749,706,22555,3311,9,69,295,47
2020-01-30T20:41:42Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1222983244280475654,tidyverse,"Session: State of the tidyverse by the gawd @hadleywickham 

📈 growth in downloads &amp; contributors
📃 a proper paper to cite (&amp; growing citations already!)
🛠️ more dev &amp; utlity tools

🐈 {purrr} to recede into more intuitive tools for most users

#rstudioconf2020 #rstudioconf https://t.co/8qHweZsKMl",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1222970052216930304,"Session: State of the tidyverse by the gawd @hadleywickham 

📈 growth in downloads &amp; contributors
📃 a proper paper to cite (&amp; growing citations already!)
🛠️ more dev &amp; utlity tools

🐈 {purrr} to recede into more intuitive tools for most users

#rstudioconf2020 #rstudioconf https://t.co/8qHweZsKMl",Twitter for Android,75644293,dnlmc,Daniel BarelyOnline McNichol,"Philadelphia, PA","{ data // commons // civics // chess patzer } :: data scientist, analytics @PhillyInquirer :: dumb tweets my own :: thought leader unfollower",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1222983244280475654,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,148,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,360,254,4244,3311,9,69,295,47
2020-01-25T06:43:56Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1220960476273741825,tidyverse,Our @rstudio add-in of the day is styler. Automatically and beautifully format your R code using the Tidyverse style guide: https://t.co/U9atAHZygB #rstats https://t.co/O8qE0MKH5F,Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1195394700523393024,Our @rstudio add-in of the day is styler. Automatically and beautifully format your R code using the Tidyverse style guide: https://t.co/U9atAHZygB #rstats https://t.co/O8qE0MKH5F,Twitter Web App,2613859267,rstudiotips,RStudio Tips,"Seattle, WA","Useful features, shortcuts, and ideas for working with the RStudio IDE to develop R analyses, packages, and documents.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1220960476273741825,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,43,NA,NA,NA,NA,NA,NA,NA,179,43,77601,50,465,3311,9,69,295,47
2020-01-23T17:53:46Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1220404270882836480,tidyverse,"I’m super excited that #rstudioconf is next week! 😄👏 I’ll be talking about #rdatatable so if you are there and want to learn more about how data.table compliments the #tidyverse stop on by! And even if you aren’t interested, come say hi 👋 #rstats https://t.co/b4CzkELoO7",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1219905703067807744,"I’m super excited that #rstudioconf is next week! 😄👏 I’ll be talking about #rdatatable so if you are there and want to learn more about how data.table compliments the #tidyverse stop on by! And even if you aren’t interested, come say hi 👋 #rstats https://t.co/b4CzkELoO7",Twitter for iPhone,714985283490451456,healthandstats,Tyson Barrett ✊,"Utah, USA",Husband & Father | Research Assistant Professor | Data Scientist | OSF Ambassador | PhD | LDS | meditator | human | he/him | #rstats #rdatatable #openscience 🌈,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1220404270882836480,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,139,0,71,NA,NA,NA,NA,NA,NA,NA,523,71,1232,1064,5593,3311,9,69,295,47
2020-01-17T18:28:48Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1218238759793254400,tidyverse,"Thanks to @StatGarrett, the tidy data chapter of R4DS now uses pivot_longer() and pivot_wider(): https://t.co/7CsxP3db1l! #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1217511132212146176,"Thanks to @StatGarrett, the tidy data chapter of R4DS now uses pivot_longer() and pivot_wider(): https://t.co/7CsxP3db1l! #rstats",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1218238759793254400,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,158,NA,NA,NA,NA,NA,NA,NA,766,158,120328,270,40856,3311,9,69,295,47
