mother_tongue,most_at_home,most_at_work,lang_known
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
5,0,0,10
10,0,0,10
15,10,0,10
20,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,5,0,10
5,0,0,10
10,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,5,0,10
10,0,0,10
5,5,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
20,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
0,0,0,10
20,10,0,10
0,0,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
20,5,0,10
5,5,0,10
25,10,0,10
0,0,0,10
5,0,0,10
10,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
15,0,0,10
5,0,0,10
0,0,0,10
15,5,0,10
0,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,10,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
20,10,0,10
5,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
30,10,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,0,0,10
5,0,0,10
10,10,0,10
15,0,0,10
10,5,0,10
5,5,0,10
0,0,0,10
10,0,0,10
15,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,5,0,10
5,0,0,10
0,0,0,10
5,0,0,10
10,0,0,10
15,10,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
15,0,0,10
20,10,0,10
0,0,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
5,0,0,10
5,0,10,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
35,30,0,10
0,0,0,10
10,10,0,10
0,5,0,10
0,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
20,15,0,10
0,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
5,0,0,10
10,0,0,10
5,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
5,5,0,10
10,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,0,0,10
15,5,0,10
0,0,0,10
10,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
30,10,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
15,5,0,10
10,5,0,10
0,0,0,10
15,5,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
25,25,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,5,0,10
10,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
10,5,0,10
10,5,0,10
0,0,0,10
0,0,0,10
10,5,0,10
15,5,0,10
15,5,0,10
10,0,0,10
0,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
20,0,0,10
20,15,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
10,0,0,10
5,0,0,10
5,0,0,10
20,5,0,10
0,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
15,5,0,10
15,5,0,10
10,0,0,10
5,0,0,10
5,0,0,10
30,0,0,10
5,5,0,10
10,5,0,10
5,0,0,10
10,0,0,10
5,5,0,10
15,10,0,10
5,0,0,10
25,5,0,10
10,5,0,10
5,0,0,10
10,0,0,10
5,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,5,0,10
20,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
10,0,0,10
5,0,0,10
20,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,5,0,10
5,0,0,10
5,0,0,10
25,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,0,0,10
5,5,0,10
0,5,0,10
25,15,0,10
15,5,0,10
5,0,0,10
5,0,0,10
15,0,0,10
10,0,0,10
20,5,0,15
5,5,0,15
30,15,0,15
15,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
25,10,0,15
15,5,0,15
5,0,0,15
20,15,0,15
5,0,0,15
5,5,0,15
30,5,0,15
10,0,0,15
15,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
0,0,0,15
10,0,0,15
0,0,0,15
10,0,0,15
5,0,0,15
0,0,0,15
5,5,0,15
25,0,0,15
10,10,0,15
15,5,0,15
5,0,0,15
25,10,0,15
10,0,0,15
5,0,0,15
5,0,0,15
10,0,0,15
5,0,0,15
15,10,0,15
15,0,0,15
5,5,0,15
5,0,0,15
5,0,0,15
0,5,0,15
10,5,0,15
10,5,0,15
5,5,0,15
5,0,0,15
5,0,0,15
10,0,0,15
10,5,0,15
5,0,0,15
5,0,0,15
0,0,0,15
10,0,0,15
25,15,0,15
5,0,0,15
0,0,0,15
20,0,0,15
30,0,0,15
5,5,0,15
10,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
10,0,0,15
15,0,0,15
5,0,0,15
10,0,0,15
0,0,0,15
0,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
15,0,0,15
30,10,0,15
0,0,0,15
10,5,0,15
5,5,0,15
10,5,0,15
5,0,0,15
5,0,0,15
10,0,0,15
15,5,0,15
30,10,0,15
5,0,0,15
5,5,0,15
15,0,0,15
0,0,0,15
5,0,0,15
5,5,0,15
10,10,0,15
20,15,0,15
5,0,0,15
10,0,0,15
10,0,0,15
5,0,0,15
25,10,0,15
5,0,0,15
35,15,0,15
5,0,0,15
20,0,0,15
15,5,0,15
5,0,0,15
15,5,0,15
10,10,0,15
5,0,0,15
0,5,0,15
15,0,0,15
15,5,0,15
0,0,0,15
5,0,0,15
5,5,0,15
5,0,0,15
0,0,0,15
5,5,0,15
10,5,0,15
5,0,0,15
5,0,0,15
10,0,0,15
10,0,0,15
0,0,0,15
5,0,10,15
10,0,0,15
5,0,0,15
10,0,0,15
15,5,0,15
0,0,0,15
20,10,0,15
5,0,0,15
30,30,0,15
0,0,0,15
5,0,0,15
15,5,0,15
0,0,0,15
10,0,0,15
0,0,0,15
50,20,0,15
5,0,0,15
5,0,0,15
10,5,0,15
10,5,0,15
0,0,0,15
5,0,0,15
10,0,0,15
5,0,0,15
0,0,0,15
0,0,0,15
10,5,0,15
15,10,0,15
15,10,0,15
5,0,0,15
15,5,0,15
10,5,0,15
15,0,0,15
5,0,0,15
5,0,0,15
20,5,0,15
10,0,0,15
10,5,0,15
10,0,0,15
5,0,0,15
5,0,0,15
15,5,0,15
10,0,0,15
20,0,0,15
5,5,0,15
15,0,0,15
25,10,0,15
5,5,10,15
0,0,0,15
10,0,0,15
10,0,0,15
5,0,0,15
5,0,0,15
15,0,0,15
15,5,0,15
5,0,0,15
20,15,0,15
5,5,0,15
40,15,0,15
15,5,0,15
20,0,0,15
10,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
5,0,0,15
10,10,0,15
5,10,0,15
10,0,0,15
40,30,0,15
15,5,0,15
10,5,0,15
25,0,0,15
5,0,0,15
0,5,0,15
0,0,0,15
15,0,0,15
10,0,0,15
5,0,10,15
20,5,0,15
20,0,0,15
0,0,0,15
10,0,0,15
10,0,0,15
0,5,0,20
10,0,0,20
5,0,0,20
5,0,0,20
5,0,0,20
20,0,0,20
0,0,0,20
30,10,0,20
0,0,0,20
5,0,0,20
5,5,0,20
10,0,0,20
5,5,0,20
15,0,0,20
15,5,0,20
25,5,0,20
10,0,0,20
15,5,0,20
10,5,0,20
15,5,0,20
5,0,0,20
5,0,0,20
20,0,0,20
15,15,0,20
10,0,0,20
20,10,0,20
5,0,0,20
5,5,0,20
10,5,0,20
15,10,0,20
5,5,0,20
15,10,0,20
15,5,0,20
5,0,0,20
10,0,0,20
25,5,0,20
5,0,0,20
10,5,0,20
40,15,0,20
30,15,0,20
0,0,0,20
15,5,0,20
10,5,0,20
5,0,0,20
15,10,0,20
20,10,0,20
0,0,0,20
5,0,0,20
15,10,0,20
10,0,0,20
30,5,0,20
30,0,0,20
15,0,0,20
10,5,0,20
15,0,0,20
10,0,0,20
15,5,0,20
0,0,0,20
25,5,0,20
15,0,0,20
10,5,0,20
20,5,0,20
40,10,0,20
20,5,0,20
25,5,0,20
30,5,0,20
25,10,0,20
15,5,0,20
0,0,0,20
5,0,0,20
25,10,0,20
25,5,0,20
20,0,0,20
10,0,0,20
25,5,0,20
15,0,0,20
15,0,0,20
10,0,0,20
5,5,0,20
5,0,0,20
0,0,0,20
5,0,0,20
0,0,0,20
10,0,0,20
5,5,0,20
15,5,0,20
5,0,0,20
5,0,0,20
5,0,0,20
15,5,0,20
0,5,0,20
10,0,0,20
20,5,0,20
15,5,0,20
15,0,0,20
10,5,0,20
5,0,0,20
0,0,0,20
25,5,0,20
15,0,0,20
15,5,0,20
15,0,0,20
30,10,0,20
5,0,0,20
25,10,0,20
10,5,0,20
5,5,0,20
10,5,0,20
0,0,0,20
15,5,0,20
0,0,0,20
20,0,0,20
5,0,0,20
10,0,0,20
5,5,0,20
5,0,0,20
10,10,0,20
30,5,0,20
15,15,0,20
0,0,0,20
0,0,0,20
5,0,0,20
10,15,0,20
10,0,0,20
15,5,0,20
15,5,0,20
5,5,10,20
15,5,0,20
5,0,0,20
5,5,0,20
10,0,0,20
5,10,0,20
5,0,0,20
0,0,0,20
45,20,0,20
15,5,0,20
5,5,0,20
10,0,0,20
5,0,0,20
5,0,0,20
15,0,0,20
10,0,0,20
10,0,0,20
15,0,0,20
10,5,0,20
25,5,0,20
20,0,0,20
20,0,0,20
25,0,0,20
0,0,0,20
15,0,0,20
10,0,0,20
15,0,0,20
5,5,0,20
10,0,0,20
15,5,0,20
15,5,0,20
15,5,0,20
30,15,0,20
15,5,0,20
10,5,0,20
15,10,0,20
20,10,0,20
5,0,0,20
15,5,0,20
5,5,0,20
10,5,0,20
15,5,0,20
10,5,0,20
5,5,0,20
15,0,0,20
15,0,0,20
5,0,0,20
10,10,0,20
10,0,0,20
10,0,0,20
5,0,0,20
10,0,0,20
5,5,0,20
80,50,0,25
10,0,0,25
10,0,0,25
10,5,0,25
0,0,0,25
15,5,0,25
20,10,10,25
15,0,0,25
15,5,0,25
15,0,0,25
35,5,0,25
65,30,0,25
15,5,0,25
5,0,0,25
10,5,0,25
25,10,0,25
25,5,0,25
10,0,0,25
10,5,0,25
5,5,0,25
20,10,0,25
25,0,0,25
10,0,0,25
10,0,0,25
5,5,0,25
10,5,0,25
35,10,0,25
10,5,0,25
15,5,0,25
5,0,0,25
10,0,0,25
30,0,0,25
20,10,0,25
10,0,0,25
10,5,0,25
10,0,0,25
25,5,0,25
20,0,0,25
15,5,0,25
20,5,0,25
35,10,0,25
10,5,0,25
10,5,0,25
5,0,0,25
10,5,0,25
10,5,0,25
20,15,0,25
20,15,0,25
10,0,0,25
5,0,0,25
20,5,0,25
15,5,0,25
15,5,0,25
10,5,0,25
20,10,0,25
10,5,0,25
10,0,0,25
10,0,0,25
5,0,0,25
25,10,0,25
20,5,0,25
10,0,0,25
0,0,0,25
5,0,0,25
0,0,0,25
15,0,0,25
10,5,0,25
15,10,0,25
5,0,0,25
15,0,0,25
20,10,0,25
25,20,0,25
15,10,0,25
5,0,0,25
10,0,0,25
25,5,10,25
25,5,0,25
35,5,0,25
5,0,0,25
45,10,0,25
20,5,0,25
20,0,0,25
10,0,0,25
5,0,0,25
15,0,0,25
5,0,0,25
70,15,0,25
15,5,0,25
15,0,0,25
5,0,0,25
10,5,0,25
10,0,0,25
10,5,0,25
5,0,0,25
5,0,0,25
10,0,0,25
0,5,0,25
25,5,0,25
10,0,0,25
5,0,0,25
20,5,0,25
15,5,0,25
10,5,0,25
15,5,0,25
5,0,0,25
10,5,0,25
20,0,0,25
20,0,0,25
30,20,0,25
30,5,0,25
25,5,0,25
10,0,0,25
15,0,0,25
15,15,0,25
30,25,0,25
10,0,0,25
40,30,0,25
10,0,0,25
25,5,0,25
30,0,0,25
15,0,0,25
10,5,0,25
30,5,0,25
15,0,0,25
20,0,0,25
15,0,0,25
5,5,0,25
20,0,0,25
30,5,0,25
5,5,0,25
20,15,0,25
15,5,0,25
5,0,0,25
30,15,0,25
15,0,0,25
25,0,0,25
10,0,0,25
0,0,0,25
0,0,0,30
0,0,0,30
25,15,0,30
10,5,0,30
5,0,0,30
15,5,0,30
30,10,0,30
65,35,0,30
25,5,0,30
15,10,0,30
20,10,0,30
20,5,0,30
10,0,0,30
35,5,0,30
15,10,0,30
35,30,0,30
30,20,0,30
5,5,0,30
10,0,0,30
5,0,0,30
20,5,0,30
10,5,0,30
10,0,0,30
5,0,0,30
5,5,0,30
10,5,0,30
45,10,0,30
10,0,0,30
10,5,0,30
45,25,0,30
25,10,0,30
20,0,0,30
35,0,0,30
35,5,0,30
30,5,0,30
25,0,0,30
15,0,0,30
20,5,0,30
10,0,0,30
5,5,0,30
5,5,0,30
5,0,0,30
30,10,0,30
10,10,0,30
45,5,0,30
10,10,0,30
40,5,0,30
35,15,0,30
5,0,0,30
5,0,0,30
20,10,0,30
30,20,0,30
25,15,0,30
20,5,0,30
10,5,0,30
20,15,0,30
20,5,0,30
20,5,0,30
20,5,0,30
10,5,0,30
15,5,0,30
35,15,0,30
25,5,0,30
5,5,0,30
40,15,0,30
15,5,0,30
40,25,0,30
10,0,0,30
40,15,0,30
0,0,0,30
5,0,0,30
0,0,0,30
5,5,0,30
20,10,0,30
15,0,0,30
5,0,0,30
10,5,0,30
10,5,0,30
10,0,0,30
95,25,0,30
5,0,0,30
25,0,0,30
30,5,0,30
30,5,0,30
5,5,0,30
30,5,0,30
25,0,0,30
10,5,0,30
10,5,0,30
40,5,0,30
20,10,0,30
25,5,0,30
25,5,0,30
15,5,0,30
10,5,0,30
70,45,0,30
10,0,0,30
15,0,0,30
15,0,0,30
0,0,0,30
5,5,0,30
70,15,0,35
35,5,0,35
20,0,0,35
10,0,0,35
20,5,0,35
15,10,0,35
20,0,0,35
5,0,0,35
10,5,0,35
25,15,0,35
20,10,0,35
35,15,0,35
15,10,0,35
45,25,0,35
10,0,0,35
45,20,0,35
20,10,0,35
15,0,0,35
25,10,0,35
35,5,0,35
25,5,0,35
20,5,0,35
10,5,0,35
30,5,0,35
5,5,0,35
35,5,0,35
45,10,0,35
45,5,0,35
60,20,0,35
25,0,0,35
20,10,10,35
20,0,0,35
5,0,0,35
5,5,0,35
15,5,0,35
10,0,0,35
10,0,0,35
50,15,0,35
35,15,0,35
30,0,0,35
30,5,0,35
25,0,0,35
10,5,0,35
0,5,0,35
15,0,0,35
20,0,0,35
20,5,0,35
10,5,0,35
30,15,0,35
15,0,0,35
5,0,0,35
55,20,0,35
35,15,0,35
15,0,0,35
20,0,0,35
5,0,0,35
55,45,0,35
10,0,0,35
25,15,0,35
10,0,0,35
35,5,0,35
20,5,0,35
15,5,0,35
5,5,0,35
15,10,0,35
45,30,0,35
25,15,0,35
30,0,0,35
0,0,0,35
15,0,0,35
20,5,0,35
5,5,0,35
40,15,0,35
20,5,0,35
30,20,0,35
25,10,0,35
40,10,0,35
10,5,0,35
35,15,0,35
25,0,0,40
20,0,0,40
5,5,0,40
55,40,0,40
20,0,0,40
25,10,0,40
10,5,0,40
65,35,0,40
20,0,0,40
20,10,0,40
35,10,0,40
25,15,0,40
15,0,0,40
5,0,0,40
10,0,0,40
20,0,0,40
10,0,0,40
5,0,0,40
60,35,0,40
30,20,0,40
20,5,0,40
40,5,0,40
10,0,0,40
110,35,0,40
60,40,0,40
20,0,0,40
25,5,0,40
45,5,0,40
5,5,0,40
15,5,0,40
35,0,0,40
5,5,0,40
20,0,0,40
20,10,0,40
55,25,0,40
5,0,0,40
15,5,0,40
30,5,0,40
15,15,0,40
15,0,0,40
20,0,0,40
15,0,0,40
5,5,0,40
10,0,0,40
15,5,0,40
30,15,0,40
30,10,0,40
45,15,0,40
70,25,0,40
15,5,0,40
50,25,0,40
5,5,0,40
30,15,0,40
15,5,0,40
50,0,0,40
25,10,0,40
35,5,0,40
30,5,0,40
20,0,0,40
20,20,0,40
25,15,0,40
10,5,0,40
10,0,0,40
25,0,0,40
25,25,0,40
20,5,0,40
5,0,0,40
50,25,0,40
25,5,0,40
0,5,0,40
70,25,0,40
50,35,0,40
20,10,0,40
10,0,0,40
15,30,0,40
10,5,0,40
40,5,0,40
40,20,0,40
40,10,0,40
35,0,0,40
10,5,0,40
15,0,0,40
15,0,0,40
15,10,0,40
30,10,0,40
40,40,0,40
20,10,10,40
15,5,0,40
20,5,0,40
15,10,10,40
15,5,0,40
40,0,0,40
45,0,0,40
5,0,0,40
20,5,0,40
10,5,0,40
20,15,0,45
50,10,0,45
15,5,0,45
25,0,0,45
35,25,0,45
30,10,0,45
25,10,0,45
45,20,0,45
30,5,0,45
35,5,0,45
35,5,0,45
35,25,0,45
25,10,0,45
35,10,0,45
35,15,0,45
25,0,0,45
30,0,0,45
20,10,0,45
45,5,0,45
45,0,0,45
60,35,0,45
80,40,0,45
25,5,0,45
20,0,0,45
20,0,0,45
30,0,0,45
40,5,10,45
60,25,0,45
45,10,0,45
20,5,0,45
35,20,10,45
20,5,0,45
35,15,0,45
30,20,0,45
20,5,0,45
55,15,0,45
35,10,0,45
30,15,0,45
40,10,10,45
15,0,0,45
5,0,0,45
10,0,0,45
10,5,0,45
20,5,0,45
5,0,0,45
45,5,0,45
40,5,0,45
20,5,0,45
15,10,0,45
25,5,0,45
55,0,0,45
5,0,0,45
35,5,0,45
10,0,0,45
25,5,0,45
50,15,0,45
15,5,0,45
35,20,0,45
40,0,0,45
10,0,0,45
20,10,0,45
30,10,0,45
30,15,0,45
35,10,0,45
50,10,0,45
20,5,0,45
10,5,0,45
40,25,0,45
30,5,0,45
45,20,0,45
25,10,0,45
10,15,0,45
20,5,0,45
40,10,0,45
35,25,0,45
20,0,0,45
25,0,0,45
25,0,0,45
30,10,0,45
30,15,0,45
40,20,0,45
20,20,0,45
10,0,0,45
5,5,0,45
45,30,0,45
25,0,0,45
50,15,0,45
40,0,0,45
25,0,0,45
45,25,0,45
25,30,0,45
15,0,0,45
20,10,0,50
15,0,0,50
25,5,0,50
25,10,0,50
25,15,25,50
25,5,0,50
55,20,0,50
5,0,0,50
5,0,0,50
30,0,0,50
35,0,0,50
35,0,0,50
30,0,0,50
30,5,0,50
30,10,0,50
15,5,0,50
55,10,0,50
35,5,0,50
35,0,0,50
60,35,0,50
15,0,0,50
35,5,0,50
50,10,0,50
40,10,0,50
65,25,0,50
20,10,0,50
30,15,0,50
30,15,0,50
20,5,0,50
55,25,0,50
45,20,0,50
35,15,0,50
10,0,0,50
55,10,0,50
45,40,0,50
40,10,0,50
30,5,0,50
30,15,0,50
20,5,0,50
5,0,0,50
30,0,0,50
35,20,0,50
20,5,0,50
5,10,0,50
70,30,0,50
20,0,0,50
45,30,0,50
20,10,0,50
35,15,0,50
10,0,0,50
20,10,0,50
20,5,0,50
25,15,0,50
30,20,0,50
20,10,0,50
40,15,0,50
15,5,0,50
40,20,0,50
25,15,0,50
10,20,0,50
20,5,0,50
35,25,0,50
45,5,0,50
30,10,0,50
95,60,0,50
90,70,0,50
45,25,0,50
25,10,0,50
40,15,0,50
15,0,0,50
15,5,0,50
30,20,0,50
25,0,0,50
15,10,0,50
35,15,0,50
20,0,0,50
15,0,0,55
65,30,0,55
60,10,0,55
5,0,0,55
20,15,0,55
30,15,0,55
55,30,0,55
35,5,0,55
30,5,0,55
55,25,0,55
35,5,0,55
10,15,0,55
5,0,0,55
35,30,0,55
15,5,0,55
45,0,0,55
40,20,0,55
45,5,0,55
45,15,0,55
55,10,0,55
5,5,0,55
20,0,0,55
15,0,0,55
30,30,0,55
20,0,0,55
20,10,0,55
10,5,0,55
45,25,0,55
20,10,0,55
45,15,0,55
45,5,0,55
30,10,0,55
15,5,0,55
10,0,0,55
30,10,0,55
20,10,0,55
65,10,0,55
40,10,0,55
25,5,0,55
40,15,0,55
25,5,0,55
40,20,0,55
20,5,0,55
30,5,0,55
35,25,0,55
35,0,0,55
25,5,0,55
30,15,0,55
60,15,0,55
55,35,0,55
5,0,0,55
40,10,0,55
5,5,0,55
50,15,0,55
85,25,0,55
15,0,0,55
30,10,0,55
75,15,0,55
45,10,0,55
30,10,0,55
30,20,0,55
25,15,0,55
20,10,0,55
35,20,0,55
25,5,0,55
30,5,0,55
35,0,0,55
25,5,0,60
15,20,0,60
55,20,10,60
30,15,0,60
45,10,0,60
35,15,0,60
60,40,0,60
20,5,0,60
50,15,0,60
30,15,0,60
5,0,0,60
45,15,0,60
25,10,0,60
60,0,0,60
35,5,0,60
20,0,0,60
30,5,0,60
70,55,0,60
0,5,15,60
10,5,0,60
35,5,0,60
35,15,0,60
20,0,0,60
30,15,0,60
25,5,0,60
20,5,0,60
35,5,10,60
35,20,0,60
25,20,0,60
20,0,0,60
75,55,0,60
15,0,0,60
15,0,0,60
35,15,0,60
30,15,0,60
60,30,0,60
45,10,0,60
10,0,0,60
35,25,0,60
35,0,0,60
25,5,0,60
10,5,0,60
90,15,0,60
30,10,0,60
70,30,0,60
85,50,0,60
55,25,0,60
20,0,0,60
10,0,0,60
10,5,0,60
25,5,0,60
35,15,0,60
25,0,0,60
40,5,0,60
25,10,0,60
55,30,0,60
35,15,0,60
65,15,0,60
25,0,0,60
20,0,0,60
45,0,0,60
25,15,0,60
40,15,0,60
30,10,0,60
10,0,0,60
45,0,0,60
10,5,0,60
55,30,0,65
20,10,0,65
30,20,0,65
20,5,0,65
45,10,0,65
75,40,0,65
35,5,0,65
45,10,0,65
60,20,0,65
50,45,0,65
25,5,0,65
90,40,25,65
15,0,0,65
30,5,0,65
10,5,0,65
15,0,0,65
25,5,0,65
25,10,0,65
45,15,0,65
65,0,0,65
55,5,0,65
40,5,0,65
45,0,0,65
90,50,0,65
45,20,0,65
45,15,0,65
35,10,0,65
50,40,10,65
40,25,0,65
85,50,0,65
40,5,0,65
25,10,0,65
45,15,0,65
50,25,0,65
45,5,0,65
25,5,0,65
40,10,0,65
55,10,0,65
30,0,0,65
20,5,0,65
40,15,0,65
10,0,0,65
10,0,0,65
25,0,0,65
95,60,0,65
40,25,0,65
70,15,0,65
25,5,0,65
60,25,0,65
40,0,0,65
25,0,0,65
50,20,0,65
20,25,0,65
30,15,0,65
20,20,0,65
50,15,0,65
40,10,10,65
45,10,0,65
55,10,0,65
20,25,0,65
45,20,0,65
75,40,0,65
25,0,0,65
40,10,0,65
30,5,0,65
30,5,0,65
50,25,0,65
55,0,0,65
35,25,0,70
15,5,0,70
20,0,0,70
70,20,10,70
45,20,0,70
15,0,0,70
35,10,0,70
5,0,0,70
45,15,0,70
55,10,0,70
35,15,0,70
40,5,0,70
85,5,0,70
30,15,0,70
25,15,0,70
30,0,0,70
65,5,0,70
30,0,0,70
0,0,0,70
90,15,0,70
35,25,0,70
25,0,0,70
60,5,0,70
20,10,0,70
70,15,0,70
30,20,0,70
20,0,0,70
10,0,0,70
25,5,0,70
65,20,0,70
40,10,0,70
15,10,0,70
65,35,0,70
85,10,0,70
50,10,0,70
10,0,0,70
20,5,0,70
20,0,10,70
55,0,0,70
35,0,0,70
65,20,0,70
30,10,0,70
40,15,10,70
25,0,0,70
55,0,0,70
65,30,0,70
50,25,0,70
50,5,0,70
85,40,0,70
40,10,0,70
20,5,0,70
75,25,0,70
15,15,0,70
15,30,0,70
75,25,0,70
45,20,0,70
60,20,0,70
60,40,0,70
35,0,0,70
35,15,0,70
45,10,0,70
65,0,0,70
45,20,0,70
30,10,0,75
65,15,0,75
30,15,0,75
70,10,0,75
15,5,0,75
110,15,0,75
25,10,0,75
30,15,0,75
60,20,0,75
85,65,0,75
25,15,0,75
25,10,0,75
55,25,10,75
20,5,0,75
40,10,0,75
45,5,0,75
50,10,0,75
60,15,0,75
50,5,0,75
40,5,0,75
10,5,0,75
30,5,0,75
55,15,0,75
10,5,0,75
45,15,0,75
30,10,0,75
105,30,0,75
30,10,0,75
65,35,0,75
35,10,0,75
75,25,0,75
40,10,0,75
40,35,0,75
30,10,0,75
45,10,0,75
45,35,0,75
15,0,0,75
50,20,0,75
50,30,15,75
30,0,0,75
50,0,0,75
40,10,0,75
50,30,0,75
10,25,0,75
35,5,0,75
65,15,0,75
10,0,0,75
40,15,0,75
25,5,0,75
60,5,0,75
40,20,0,80
25,15,0,80
45,35,0,80
80,45,0,80
85,65,0,80
80,20,0,80
30,20,0,80
25,5,0,80
35,20,0,80
70,15,0,80
25,10,0,80
60,35,0,80
25,10,0,80
85,50,0,80
70,5,0,80
50,20,10,80
25,5,0,80
75,10,0,80
35,0,0,80
75,5,0,80
25,0,0,80
25,5,0,80
30,5,0,80
85,15,0,80
45,10,0,80
40,5,0,80
40,10,0,80
45,5,0,80
50,25,0,80
75,35,0,80
30,5,0,85
65,15,0,85
30,20,0,85
75,25,0,85
40,0,0,85
10,5,0,85
55,40,0,85
45,25,0,85
20,5,0,85
70,30,0,85
45,20,0,85
30,5,0,85
40,10,0,85
65,30,0,85
75,5,0,85
50,5,0,85
45,10,0,85
65,10,0,85
25,15,10,85
75,45,0,85
90,60,0,85
90,35,0,85
30,10,0,85
30,10,0,85
75,50,0,85
70,20,0,85
75,50,0,85
40,5,0,85
120,55,0,85
50,10,0,85
45,10,0,85
40,5,0,85
60,30,15,85
85,50,0,85
